Matricola,idSubject,Mark
670511,s143,21
670511,s144,24
670511,s145,25
670511,s146,21
670511,s147,20
670511,s148,30
670511,s149,20
670511,s150,30
670511,s151,25
670511,s152,25
670511,s153,25
670511,s154,30
670511,s155,27
670511,s156,20
670511,s157,30
670511,s158,20
670511,s159,30
670511,s160,25
670511,s161,21
670511,s162,29
670512,s126,27
670512,s127,19
670512,s128,24
670512,s130,25
670512,s131,24
670512,s132,21
670512,s136,25
670512,s139,29
670512,s142,27
670512,s144,21
670512,s145,29
670512,s146,23
670512,s148,30
670512,s149,21
670513,s126,24
670513,s127,29
670513,s129,26
670513,s131,21
670513,s132,30
670513,s133,18
670513,s135,28
670513,s138,24
670513,s139,20
670513,s140,25
670513,s141,24
670513,s142,22
670513,s145,20
670513,s147,28
670513,s153,29
670513,s155,20
670513,s156,19
670513,s157,20
670513,s160,20
670513,s161,19
670514,s126,23
670514,s127,27
670514,s129,18
670514,s132,23
670514,s133,30
670514,s137,24
670514,s138,26
670514,s139,23
670514,s141,21
670514,s142,24
670514,s145,28
670514,s146,28
670514,s147,26
670514,s148,29
670514,s149,28
670514,s151,27
670514,s152,27
670514,s154,30
670514,s157,26
670514,s158,29
670514,s159,29
670514,s161,18
670515,s126,24
670515,s128,29
670515,s129,22
670515,s130,23
670515,s132,30
670515,s133,24
670515,s134,18
670515,s135,25
670515,s136,18
670515,s137,30
670515,s138,22
670515,s141,19
670515,s142,20
670515,s143,27
670515,s146,25
670515,s148,26
670515,s149,19
670515,s150,30
670515,s151,25
670515,s154,29
670515,s155,25
670515,s156,28
670515,s159,19
670515,s161,30
670515,s162,24
670516,s126,30
670516,s130,22
670516,s131,25
670516,s132,26
670516,s134,30
670516,s136,29
670516,s137,19
670516,s139,19
670516,s140,23
670517,s126,21
670517,s128,23
670517,s129,28
670517,s132,26
670517,s134,30
670517,s137,27
670517,s139,24
670517,s141,18
670517,s142,20
670517,s145,21
670517,s148,28
670517,s149,25
670517,s150,27
670517,s151,29
670517,s153,29
670517,s154,30
670517,s156,21
670517,s157,21
670517,s159,30
670517,s161,27
670518,s126,20
670518,s127,18
670518,s128,29
670518,s130,30
670518,s132,20
670518,s137,21
670518,s141,23
670518,s143,20
670518,s145,27
670518,s150,20
670518,s151,18
670518,s152,29
670518,s154,22
670518,s155,30
670518,s156,21
670518,s158,25
670518,s159,19
670518,s160,29
670518,s162,19
670519,s126,18
670519,s130,20
670519,s131,19
670519,s132,18
670519,s133,27
670519,s135,22
670519,s136,18
670519,s137,25
670519,s138,20
670519,s139,19
670519,s140,27
670519,s142,27
670519,s143,21
670519,s145,28
670519,s146,24
670519,s149,30
670519,s150,24
670519,s152,18
670519,s153,29
670519,s154,27
670519,s158,24
670519,s160,25
670519,s162,18
670520,s126,24
670520,s127,25
670520,s128,22
670520,s130,27
670520,s137,22
670521,s127,19
670521,s129,25
670521,s132,24
670521,s137,19
670521,s138,20
670521,s139,18
670521,s140,25
670521,s141,23
670521,s145,18
670521,s146,28
670521,s147,22
670521,s149,22
670521,s150,18
670521,s151,29
670521,s152,28
670521,s154,21
670521,s155,30
670521,s156,18
670521,s157,18
670521,s159,18
670521,s160,21
670521,s161,20
670522,s126,24
670522,s127,29
670522,s128,24
670522,s129,28
670522,s130,22
670522,s131,21
670522,s132,25
670522,s133,25
670522,s134,21
670522,s135,26
670522,s136,27
670522,s137,26
670522,s138,22
670522,s139,24
670522,s140,26
670522,s141,27
670522,s142,25
670522,s143,27
670522,s144,19
670522,s145,30
670522,s146,23
670522,s147,20
670522,s148,24
670522,s149,22
670522,s150,26
670522,s151,20
670522,s152,23
670522,s153,30
670522,s154,23
670522,s155,29
670522,s156,22
670522,s157,29
670522,s158,30
670522,s159,19
670522,s160,19
670522,s161,25
670522,s162,21
670523,s126,26
670523,s127,26
670523,s128,24
670523,s129,27
670523,s132,22
670523,s137,24
670523,s140,25
670523,s141,19
670523,s142,30
670523,s143,20
670523,s144,25
670523,s147,27
670523,s148,29
670523,s152,22
670523,s154,25
670523,s160,28
670524,s126,21
670524,s127,27
670524,s128,21
670524,s129,18
670524,s130,26
670524,s134,19
670524,s136,18
670524,s138,22
670524,s139,23
670524,s140,18
670525,s127,29
670525,s128,20
670525,s129,23
670525,s130,30
670525,s131,27
670525,s132,20
670525,s135,22
670525,s136,19
670525,s137,19
670525,s138,20
670525,s147,20
670525,s148,26
670525,s151,21
670525,s152,30
670525,s154,21
670525,s161,26
670525,s162,29
670526,s128,30
670526,s130,20
670526,s132,23
670526,s135,27
670526,s136,20
670526,s137,18
670526,s138,21
670526,s139,26
670526,s140,21
670527,s126,27
670527,s127,29
670527,s129,23
670527,s130,26
670527,s131,26
670527,s132,18
670527,s133,18
670527,s134,27
670527,s135,23
670527,s136,24
670527,s137,25
670527,s139,30
670527,s143,24
670527,s144,26
670527,s145,24
670527,s146,18
670527,s148,22
670527,s149,21
670527,s151,24
670527,s153,20
670527,s154,19
670527,s155,30
670527,s157,30
670527,s158,20
670527,s161,24
670527,s162,24
670528,s127,30
670528,s128,25
670528,s131,25
670528,s135,27
670528,s137,25
670528,s140,29
670528,s142,21
670528,s146,23
670528,s148,19
670529,s126,24
670529,s128,29
670529,s129,18
670529,s130,28
670529,s131,19
670529,s133,28
670529,s134,20
670529,s138,29
670529,s139,27
670529,s140,28
670529,s141,20
670529,s148,25
670529,s149,22
670529,s150,23
670529,s152,21
670529,s153,25
670529,s158,19
670529,s160,20
670529,s161,21
670530,s127,28
670530,s130,29
670530,s131,27
670530,s135,21
670530,s136,22
670530,s138,21
670530,s143,29
670530,s145,21
670530,s146,23
670530,s147,26
670530,s149,28
670531,s126,20
670531,s127,30
670531,s129,22
670531,s134,21
670531,s138,26
670531,s139,19
670531,s141,26
670531,s142,21
670531,s145,30
670531,s150,29
670531,s152,24
670531,s155,21
670531,s159,26
670531,s160,25
670532,s126,18
670532,s130,19
670532,s133,18
670532,s135,23
670532,s136,22
670532,s137,19
670532,s139,18
670532,s140,21
670532,s141,21
670532,s143,19
670532,s146,21
670532,s150,29
670532,s152,25
670532,s155,27
670532,s156,30
670532,s160,23
670532,s162,18
670533,s130,25
670533,s132,23
670533,s134,30
670533,s135,26
670533,s136,30
670533,s139,26
670533,s142,27
670533,s143,27
670533,s146,23
670533,s147,28
670533,s150,25
670533,s151,24
670533,s153,30
670533,s154,18
670533,s158,25
670533,s161,18
670534,s126,19
670534,s127,26
670534,s128,27
670534,s129,30
670534,s132,18
670534,s133,24
670534,s134,29
670534,s135,20
670534,s136,28
670534,s139,28
670534,s142,25
670534,s143,30
670534,s144,30
670534,s145,19
670534,s146,18
670534,s148,19
670534,s150,26
670534,s152,26
670534,s155,27
670534,s156,23
670534,s157,25
670534,s158,21
670534,s159,29
670534,s161,25
670535,s127,22
670535,s128,19
670535,s132,29
670535,s135,27
670535,s136,28
670535,s137,18
670535,s138,23
670535,s141,20
670535,s142,24
670535,s143,27
670535,s147,26
670535,s148,18
670535,s151,30
670535,s152,23
670535,s156,20
670535,s160,26
670535,s161,21
670536,s127,20
670536,s129,28
670536,s130,28
670536,s131,28
670536,s135,18
670536,s136,22
670536,s138,30
670536,s139,27
670536,s140,30
670536,s141,25
670536,s143,18
670536,s144,24
670536,s146,20
670536,s148,20
670536,s150,27
670536,s151,25
670536,s153,21
670536,s154,19
670536,s155,19
670536,s158,23
670536,s159,30
670536,s160,24
670536,s161,22
670536,s162,21
670537,s126,22
670537,s127,21
670537,s130,21
670537,s131,26
670537,s132,25
670537,s134,26
670537,s137,25
670537,s140,28
670537,s141,23
670537,s143,29
670537,s145,21
670537,s147,23
670537,s148,23
670538,s128,21
670538,s129,22
670538,s130,27
670538,s132,27
670538,s133,25
670538,s136,25
670538,s137,30
670538,s139,22
670538,s140,27
670538,s141,19
670538,s143,29
670538,s144,23
670538,s145,21
670538,s146,24
670538,s148,28
670538,s150,21
670538,s151,18
670538,s153,22
670538,s154,19
670538,s159,18
670538,s160,22
670538,s161,27
670539,s126,27
670539,s127,28
670539,s128,20
670539,s129,22
670539,s130,18
670539,s131,19
670539,s132,28
670539,s133,26
670539,s134,18
670539,s135,29
670539,s136,30
670539,s137,20
670539,s138,25
670539,s139,22
670539,s140,21
670539,s141,21
670539,s142,27
670539,s143,24
670539,s144,20
670539,s145,24
670539,s146,29
670539,s147,24
670539,s148,20
670539,s149,29
670539,s150,19
670539,s151,21
670539,s152,28
670539,s153,18
670539,s154,27
670539,s155,24
670539,s156,18
670539,s157,27
670539,s158,24
670539,s159,29
670539,s160,28
670539,s161,23
670539,s162,27
670540,s128,27
670540,s129,20
670540,s130,20
670540,s131,23
670540,s132,25
670540,s134,18
670540,s135,20
670540,s137,21
670540,s140,23
670540,s141,26
670540,s143,26
670540,s145,21
670540,s146,18
670540,s148,19
670540,s149,29
670540,s151,20
670540,s152,24
670540,s153,20
670540,s155,19
670540,s157,24
670540,s158,24
670540,s159,24
670540,s160,26
670540,s162,20
670541,s126,29
670541,s127,22
670541,s128,25
670541,s129,18
670541,s130,20
670541,s131,27
670541,s133,28
670541,s141,25
670541,s146,19
670541,s147,23
670541,s148,22
670541,s149,28
670541,s150,29
670541,s154,19
670541,s155,25
670541,s156,26
670541,s157,22
670541,s160,23
670541,s161,21
670542,s126,28
670542,s127,23
670542,s129,28
670542,s130,27
670542,s131,29
670542,s134,28
670542,s136,30
670542,s137,30
670542,s138,28
670542,s139,24
670542,s143,29
670542,s144,23
670542,s147,27
670542,s148,26
670542,s153,24
670542,s154,18
670542,s157,28
670542,s158,23
670542,s159,23
670542,s161,21
670542,s162,26
670543,s126,28
670543,s127,19
670543,s131,28
670543,s132,30
670543,s133,26
670543,s136,18
670543,s137,30
670543,s138,26
670543,s139,30
670543,s144,25
670543,s147,20
670543,s149,22
670544,s129,23
670544,s130,28
670544,s138,29
670544,s139,29
670544,s141,29
670544,s143,25
670544,s146,18
670544,s147,27
670544,s148,26
670544,s156,24
670544,s162,21
670545,s130,20
670545,s131,24
670545,s134,18
670545,s135,27
670545,s136,21
670545,s139,26
670545,s141,25
670545,s142,30
670545,s144,22
670545,s146,25
670545,s147,25
670545,s149,22
670546,s126,30
670546,s128,23
670546,s131,30
670546,s132,27
670546,s135,19
670546,s137,28
670547,s127,30
670547,s129,20
670547,s131,29
670547,s132,24
670547,s133,19
670547,s134,26
670547,s135,28
670547,s136,26
670547,s137,24
670547,s141,18
670547,s144,24
670547,s148,18
670548,s127,26
670548,s128,23
670548,s130,19
670548,s134,25
670548,s136,24
670548,s137,21
670548,s138,28
670548,s143,21
670548,s148,20
670548,s149,24
670549,s126,22
670549,s127,30
670549,s128,21
670549,s129,27
670549,s130,24
670549,s131,19
670549,s132,19
670549,s133,22
670549,s134,21
670549,s135,29
670549,s136,26
670549,s137,27
670549,s138,25
670549,s139,18
670549,s140,24
670549,s141,20
670549,s142,27
670549,s143,23
670549,s144,30
670549,s145,28
670549,s146,18
670549,s147,30
670549,s148,18
670549,s149,21
670549,s150,18
670549,s151,23
670549,s152,27
670549,s153,27
670549,s154,23
670549,s155,25
670549,s156,19
670549,s157,18
670549,s158,19
670549,s159,30
670549,s160,20
670549,s161,23
670549,s162,30
670550,s128,29
670550,s131,26
670550,s133,22
670550,s134,19
670550,s135,24
670550,s136,29
670550,s138,24
670551,s127,19
670551,s129,30
670551,s131,23
670551,s132,18
670551,s133,24
670551,s135,24
670551,s136,28
670551,s137,18
670551,s139,19
670551,s140,26
670551,s141,18
670551,s142,25
670551,s143,27
670551,s145,21
670551,s147,18
670551,s149,21
670551,s152,18
670551,s154,28
670551,s155,27
670551,s158,22
670551,s159,25
670551,s160,22
670551,s161,28
670552,s126,28
670552,s127,27
670552,s129,28
670552,s132,28
670552,s133,20
670552,s134,29
670552,s139,19
670552,s140,23
670552,s141,27
670552,s146,30
670552,s147,23
670552,s148,19
670552,s150,18
670552,s151,28
670552,s152,24
670552,s154,30
670552,s161,23
670552,s162,29
670553,s126,30
670553,s128,21
670553,s130,23
670553,s131,30
670553,s132,28
670553,s133,20
670553,s134,21
670553,s138,21
670553,s141,21
670553,s142,20
670553,s144,22
670553,s145,18
670553,s146,23
670553,s148,30
670553,s149,23
670553,s150,20
670553,s152,28
670553,s153,18
670553,s154,25
670553,s156,18
670553,s157,25
670553,s160,26
670553,s161,22
670554,s126,21
670554,s127,23
670554,s128,28
670554,s129,28
670554,s130,18
670554,s131,19
670554,s132,28
670554,s133,24
670554,s134,22
670554,s135,29
670554,s136,26
670554,s137,19
670554,s138,18
670554,s139,23
670554,s140,26
670554,s141,29
670554,s142,30
670554,s143,27
670554,s144,22
670554,s145,21
670554,s146,25
670554,s147,22
670554,s148,27
670554,s149,29
670554,s150,19
670554,s151,30
670554,s152,24
670554,s153,28
670554,s154,23
670554,s155,21
670554,s156,26
670554,s157,28
670554,s158,20
670554,s159,27
670554,s160,25
670554,s161,18
670554,s162,25
670555,s126,20
670555,s127,27
670555,s128,21
670555,s129,20
670555,s130,18
670555,s131,22
670555,s132,24
670555,s133,22
670555,s134,23
670555,s135,24
670555,s136,20
670555,s137,28
670555,s138,30
670555,s139,30
670555,s140,23
670555,s141,24
670555,s142,26
670555,s143,27
670555,s144,18
670555,s145,19
670555,s146,30
670555,s147,29
670555,s148,28
670555,s149,19
670555,s150,18
670555,s151,22
670555,s152,19
670555,s153,18
670555,s154,18
670555,s155,25
670555,s156,18
670555,s157,23
670555,s158,21
670555,s159,25
670555,s160,27
670555,s161,21
670555,s162,21
670556,s130,19
670556,s134,28
670556,s136,27
670556,s137,21
670556,s139,20
670556,s142,18
670556,s143,26
670556,s144,27
670556,s145,28
670556,s152,30
670556,s155,24
670556,s161,28
670557,s126,25
670557,s127,21
670557,s128,29
670557,s129,19
670557,s131,21
670557,s132,22
670557,s133,26
670557,s135,22
670557,s137,19
670557,s139,23
670557,s140,28
670557,s145,19
670557,s146,23
670557,s150,28
670557,s151,27
670557,s152,23
670557,s156,22
670557,s158,19
670557,s160,30
670558,s128,23
670558,s135,27
670558,s137,27
670558,s140,21
670558,s141,23
670558,s142,24
670558,s144,22
670559,s126,22
670559,s129,28
670559,s133,22
670559,s134,29
670559,s135,22
670559,s136,29
670559,s137,25
670559,s138,30
670559,s139,29
670559,s140,21
670559,s145,25
670559,s146,23
670559,s149,19
670559,s154,24
670559,s156,23
670559,s157,30
670559,s160,22
670559,s161,25
670560,s126,27
670560,s127,30
670560,s128,24
670560,s129,23
670560,s130,20
670560,s131,30
670560,s132,25
670560,s133,29
670560,s134,18
670560,s135,24
670560,s136,26
670560,s137,18
670560,s138,19
670560,s139,23
670560,s140,27
670560,s141,18
670560,s142,26
670560,s143,23
670560,s144,29
670560,s145,23
670560,s146,29
670560,s147,21
670560,s148,27
670560,s149,18
670560,s150,26
670560,s151,23
670560,s152,22
670560,s153,29
670560,s154,28
670560,s155,25
670560,s156,18
670560,s157,27
670560,s158,30
670560,s159,26
670560,s160,27
670560,s161,24
670560,s162,21
670561,s126,27
670561,s127,23
670561,s128,28
670561,s129,25
670561,s130,27
670561,s131,24
670561,s132,28
670561,s133,20
670561,s134,19
670561,s135,24
670561,s136,25
670561,s137,26
670561,s138,25
670561,s139,19
670561,s140,19
670561,s141,26
670561,s142,24
670561,s143,25
670561,s144,21
670561,s145,20
670561,s146,19
670561,s147,26
670561,s148,26
670561,s149,18
670561,s150,24
670561,s151,18
670561,s152,20
670561,s153,30
670561,s154,26
670561,s155,30
670561,s156,22
670561,s157,27
670561,s158,19
670561,s159,18
670561,s160,24
670561,s161,28
670561,s162,23
670562,s127,20
670562,s130,18
670562,s133,29
670562,s134,29
670562,s135,20
670562,s139,27
670563,s126,23
670563,s127,22
670563,s128,22
670563,s129,29
670563,s130,27
670563,s131,29
670563,s132,30
670563,s133,19
670563,s134,21
670563,s135,27
670563,s136,23
670563,s137,22
670563,s138,29
670563,s139,19
670563,s140,22
670563,s141,30
670563,s142,28
670563,s143,29
670563,s144,26
670563,s145,20
670563,s146,28
670563,s147,28
670563,s148,26
670563,s149,22
670563,s150,27
670563,s151,20
670563,s152,30
670563,s153,19
670563,s154,22
670563,s155,19
670563,s156,28
670563,s157,26
670563,s158,23
670563,s159,20
670563,s160,23
670563,s161,26
670563,s162,27
670564,s127,19
670564,s128,22
670564,s132,20
670564,s133,30
670564,s134,18
670564,s137,24
670564,s138,21
670564,s139,19
670564,s140,27
670564,s142,29
670564,s143,19
670564,s144,30
670564,s147,30
670564,s148,30
670564,s149,19
670564,s150,30
670564,s151,22
670564,s154,25
670564,s156,26
670564,s157,30
670564,s160,28
670564,s162,30
670565,s126,30
670565,s127,29
670565,s128,30
670565,s129,23
670565,s130,28
670565,s131,27
670565,s132,23
670565,s133,24
670565,s134,29
670565,s135,20
670565,s136,22
670565,s137,23
670565,s138,24
670565,s139,23
670565,s140,30
670565,s141,24
670565,s142,28
670565,s143,24
670565,s144,23
670565,s145,19
670565,s146,25
670565,s147,26
670565,s148,26
670565,s149,19
670565,s150,28
670565,s151,23
670565,s152,20
670565,s153,24
670565,s154,28
670565,s155,24
670565,s156,20
670565,s157,24
670565,s158,25
670565,s159,25
670565,s160,26
670565,s161,27
670565,s162,22
670566,s130,29
670566,s131,27
670566,s134,22
670566,s135,21
670566,s136,20
670566,s137,18
670566,s139,21
670566,s140,28
670567,s127,19
670567,s129,18
670567,s130,22
670567,s131,19
670567,s132,22
670567,s135,30
670567,s139,19
670567,s141,23
670567,s143,26
670567,s145,20
670567,s148,23
670567,s149,28
670568,s127,26
670568,s129,27
670568,s131,27
670568,s132,24
670568,s133,21
670568,s135,26
670568,s137,28
670568,s138,30
670568,s142,23
670568,s143,26
670568,s144,26
670568,s146,22
670568,s147,25
670568,s148,26
670568,s149,25
670568,s150,20
670568,s151,19
670568,s152,24
670568,s153,29
670568,s156,19
670568,s159,24
670569,s126,20
670569,s128,22
670569,s129,28
670569,s130,28
670569,s133,19
670569,s136,30
670569,s139,29
670570,s126,25
670570,s128,25
670570,s131,26
670570,s132,30
670570,s133,20
670570,s135,25
670570,s136,23
670570,s137,30
670570,s138,28
670570,s139,19
670570,s140,23
670570,s141,27
670570,s143,19
670570,s144,28
670570,s147,25
670570,s148,27
670570,s149,22
670571,s126,19
670571,s127,24
670571,s128,18
670571,s129,19
670571,s130,28
670571,s131,23
670571,s132,27
670571,s133,24
670571,s134,30
670571,s135,23
670571,s136,22
670571,s137,26
670571,s138,19
670571,s139,24
670571,s140,23
670571,s141,18
670571,s142,18
670571,s143,29
670571,s144,29
670571,s145,23
670571,s146,20
670571,s147,27
670571,s148,19
670571,s149,26
670571,s150,20
670571,s151,18
670571,s152,25
670571,s153,27
670571,s154,23
670571,s155,18
670571,s156,20
670571,s157,23
670571,s158,29
670571,s159,22
670571,s160,18
670571,s161,27
670571,s162,19
670572,s126,29
670572,s127,22
670572,s128,20
670572,s129,18
670572,s130,26
670572,s131,21
670572,s132,26
670572,s133,30
670572,s134,25
670572,s135,22
670572,s136,25
670572,s137,19
670572,s138,18
670572,s139,19
670572,s140,22
670572,s141,20
670572,s142,28
670572,s143,18
670572,s144,30
670572,s145,20
670572,s146,22
670572,s147,25
670572,s148,21
670572,s149,19
670572,s150,22
670572,s151,19
670572,s152,25
670572,s153,21
670572,s154,18
670572,s155,26
670572,s156,25
670572,s157,20
670572,s158,26
670572,s159,28
670572,s160,18
670572,s161,21
670572,s162,24
670573,s127,29
670573,s130,26
670573,s133,29
670573,s136,19
670573,s137,30
670573,s138,29
670573,s139,25
670573,s141,24
670573,s142,25
670573,s143,26
670573,s145,19
670573,s147,23
670573,s148,29
670574,s126,26
670574,s127,27
670574,s129,22
670574,s133,27
670574,s134,23
670574,s139,19
670574,s144,23
670574,s149,21
670574,s154,28
670574,s155,27
670574,s156,26
670574,s158,19
670574,s161,27
670574,s162,28
670575,s126,21
670575,s127,21
670575,s128,22
670575,s129,21
670575,s134,19
670575,s135,30
670575,s136,25
670575,s138,18
670575,s141,22
670575,s142,30
670575,s145,24
670575,s147,25
670575,s148,26
670575,s149,30
670576,s126,27
670576,s127,25
670576,s128,23
670576,s129,24
670576,s130,25
670576,s131,22
670576,s132,25
670576,s133,21
670576,s134,24
670576,s135,26
670576,s136,27
670576,s137,26
670576,s138,19
670576,s139,29
670576,s140,29
670576,s141,27
670576,s142,21
670576,s143,19
670576,s144,27
670576,s145,30
670576,s146,21
670576,s147,22
670576,s148,18
670576,s149,20
670576,s150,24
670576,s151,27
670576,s152,28
670576,s153,23
670576,s154,19
670576,s155,18
670576,s156,18
670576,s157,29
670576,s158,24
670576,s159,26
670576,s160,25
670576,s161,28
670576,s162,27
670577,s126,18
670577,s127,20
670577,s128,20
670577,s129,21
670577,s130,30
670577,s132,25
670577,s136,22
670577,s137,30
670577,s138,29
670577,s139,27
670577,s141,22
670577,s142,30
670577,s144,23
670577,s149,25
670578,s126,29
670578,s127,22
670578,s128,21
670578,s129,20
670578,s130,28
670578,s131,28
670578,s132,25
670578,s133,23
670578,s134,21
670578,s135,22
670578,s136,19
670578,s137,30
670578,s138,26
670578,s139,22
670578,s140,19
670578,s141,28
670578,s142,29
670578,s143,18
670578,s144,20
670578,s145,20
670578,s146,19
670578,s147,30
670578,s148,26
670578,s149,26
670578,s150,21
670578,s151,27
670578,s152,23
670578,s153,25
670578,s154,24
670578,s155,22
670578,s156,21
670578,s157,25
670578,s158,26
670578,s159,30
670578,s160,25
670578,s161,25
670578,s162,19
670579,s126,23
670579,s127,19
670579,s128,19
670579,s129,28
670579,s130,19
670579,s131,27
670579,s132,22
670579,s133,28
670579,s134,27
670579,s135,29
670579,s136,26
670579,s137,23
670579,s138,26
670579,s139,19
670579,s140,22
670579,s141,24
670579,s142,19
670579,s143,24
670579,s144,29
670579,s145,20
670579,s146,26
670579,s147,27
670579,s148,18
670579,s149,27
670579,s150,26
670579,s151,18
670579,s152,26
670579,s153,18
670579,s154,28
670579,s155,20
670579,s156,20
670579,s157,22
670579,s158,29
670579,s159,25
670579,s160,23
670579,s161,24
670579,s162,23
670580,s126,20
670580,s129,30
670580,s130,19
670580,s133,22
670580,s139,20
670580,s143,29
670580,s144,18
670580,s146,25
670580,s147,21
670580,s149,20
670581,s126,23
670581,s127,23
670581,s129,24
670581,s131,23
670581,s132,21
670581,s134,27
670581,s135,21
670581,s137,26
670581,s138,18
670581,s146,27
670581,s148,30
670581,s149,20
670581,s152,20
670581,s158,21
670581,s159,18
670581,s160,29
670582,s127,23
670582,s130,18
670582,s131,23
670582,s134,27
670582,s136,21
670582,s137,22
670582,s143,20
670582,s148,26
670583,s126,22
670583,s127,26
670583,s128,30
670583,s129,30
670583,s130,22
670583,s131,24
670583,s132,21
670583,s133,21
670583,s134,21
670583,s135,26
670583,s136,21
670583,s137,19
670583,s138,25
670583,s139,20
670583,s140,28
670583,s141,20
670583,s142,26
670583,s143,29
670583,s144,21
670583,s145,22
670583,s146,23
670583,s147,27
670583,s148,20
670583,s149,27
670583,s150,25
670583,s151,25
670583,s152,26
670583,s153,23
670583,s154,29
670583,s155,21
670583,s156,18
670583,s157,27
670583,s158,21
670583,s159,18
670583,s160,25
670583,s161,30
670583,s162,22
670584,s126,27
670584,s129,18
670584,s133,28
670584,s145,27
670584,s148,24
670584,s149,22
670585,s126,26
670585,s127,20
670585,s128,26
670585,s129,24
670585,s130,18
670585,s131,19
670585,s132,29
670585,s133,25
670585,s134,23
670585,s135,30
670585,s136,26
670585,s137,28
670585,s138,29
670585,s139,29
670585,s140,24
670585,s141,28
670585,s142,18
670585,s143,27
670585,s144,18
670585,s145,25
670585,s146,18
670585,s147,27
670585,s148,27
670585,s149,26
670585,s150,20
670585,s151,24
670585,s152,28
670585,s153,26
670585,s154,27
670585,s155,21
670585,s156,26
670585,s157,23
670585,s158,18
670585,s159,25
670585,s160,29
670585,s161,28
670585,s162,22
670586,s126,25
670586,s127,28
670586,s128,24
670586,s129,28
670586,s130,24
670586,s131,24
670586,s132,19
670586,s133,27
670586,s134,29
670586,s135,20
670586,s136,25
670586,s137,23
670586,s138,24
670586,s139,27
670586,s140,24
670586,s141,21
670586,s142,27
670586,s143,18
670586,s144,20
670586,s145,28
670586,s146,24
670586,s147,19
670586,s148,22
670586,s149,27
670586,s150,30
670586,s151,27
670586,s152,27
670586,s153,23
670586,s154,24
670586,s155,18
670586,s156,28
670586,s157,30
670586,s158,22
670586,s159,28
670586,s160,23
670586,s161,29
670586,s162,19
670587,s126,26
670587,s128,28
670587,s129,24
670587,s133,19
670587,s134,30
670587,s138,22
670587,s139,20
670587,s140,19
670588,s126,18
670588,s127,29
670588,s129,27
670588,s131,29
670588,s134,23
670588,s137,30
670588,s139,25
670588,s140,27
670588,s141,23
670588,s143,23
670588,s144,22
670588,s148,30
670588,s149,28
670589,s127,18
670589,s129,23
670589,s131,24
670589,s132,24
670589,s134,23
670589,s136,19
670589,s138,21
670589,s140,28
670589,s141,19
670589,s143,21
670589,s145,29
670589,s148,19
670589,s149,22
670589,s150,27
670589,s151,28
670589,s152,29
670589,s153,18
670589,s154,27
670589,s155,22
670589,s156,18
670589,s157,20
670589,s159,30
670589,s161,26
670590,s126,26
670590,s127,24
670590,s128,30
670590,s130,22
670590,s131,30
670590,s134,27
670590,s135,23
670590,s139,24
670590,s140,30
670590,s142,28
670590,s145,26
670590,s146,28
670590,s147,27
670590,s149,19
670590,s151,19
670590,s154,23
670590,s156,28
670590,s160,22
670590,s161,18
670591,s126,29
670591,s129,24
670591,s130,27
670591,s131,24
670591,s139,26
670592,s126,18
670592,s127,30
670592,s128,24
670592,s129,25
670592,s131,21
670592,s132,23
670592,s133,23
670592,s135,25
670592,s136,25
670592,s137,18
670592,s139,21
670592,s140,26
670592,s141,27
670592,s143,28
670592,s145,28
670592,s146,20
670592,s148,26
670593,s129,22
670593,s130,22
670593,s131,28
670593,s132,25
670593,s133,23
670593,s136,19
670593,s138,26
670593,s139,26
670593,s141,27
670593,s142,29
670593,s143,28
670593,s144,20
670593,s145,18
670593,s146,22
670593,s149,29
670593,s151,26
670593,s154,18
670593,s157,29
670593,s159,19
670593,s161,22
670593,s162,25
670594,s127,30
670594,s130,24
670594,s131,26
670594,s134,18
670594,s135,28
670594,s136,29
670594,s138,20
670594,s140,30
670594,s143,18
670594,s146,25
670594,s151,30
670594,s155,18
670594,s156,18
670594,s158,19
670594,s159,29
670594,s160,22
670595,s132,28
670595,s135,28
670595,s136,23
670595,s137,28
670595,s144,19
670595,s149,20
670595,s150,25
670595,s151,29
670595,s152,25
670595,s154,24
670595,s157,22
670595,s158,19
670595,s160,23
670595,s162,26
670596,s126,26
670596,s127,27
670596,s128,21
670596,s129,27
670596,s130,29
670596,s131,18
670596,s132,22
670596,s133,27
670596,s134,30
670596,s135,22
670596,s136,20
670596,s137,26
670596,s138,27
670596,s139,23
670596,s140,24
670596,s141,18
670596,s142,22
670596,s143,30
670596,s144,26
670596,s145,30
670596,s146,30
670596,s147,27
670596,s148,22
670596,s149,29
670596,s150,26
670596,s151,26
670596,s152,29
670596,s153,30
670596,s154,22
670596,s155,30
670596,s156,27
670596,s157,28
670596,s158,21
670596,s159,22
670596,s160,29
670596,s161,22
670596,s162,18
670597,s126,22
670597,s127,21
670597,s128,20
670597,s129,18
670597,s131,30
670597,s132,18
670597,s134,29
670597,s135,20
670597,s137,30
670597,s139,30
670597,s140,22
670597,s141,22
670597,s142,21
670597,s143,24
670597,s144,26
670597,s146,23
670597,s147,18
670598,s126,27
670598,s127,28
670598,s128,24
670598,s129,19
670598,s130,27
670598,s131,25
670598,s132,25
670598,s133,29
670598,s134,24
670598,s135,19
670598,s136,23
670598,s137,27
670598,s138,28
670598,s139,20
670598,s140,19
670598,s141,26
670598,s142,30
670598,s143,19
670598,s144,26
670598,s145,29
670598,s146,19
670598,s147,23
670598,s148,26
670598,s149,29
