Matricola,idSubject,Mark
673795,s161,27
673795,s162,20
673796,s137,22
673796,s126,21
673796,s136,24
673796,s135,22
673796,s134,24
673796,s133,27
673797,s138,18
673797,s137,20
673797,s136,20
673797,s135,18
673797,s134,28
673797,s133,27
673797,s127,24
673797,s126,28
673797,s139,22
673798,s151,20
673798,s159,21
673798,s129,26
673798,s131,22
673798,s132,29
673798,s135,28
673798,s136,27
673798,s161,30
673798,s137,18
673798,s149,28
673798,s150,27
673798,s152,23
673798,s154,26
673798,s157,26
673798,s158,18
673798,s148,22
673799,s162,22
673799,s157,19
673799,s131,23
673799,s153,30
673799,s142,29
673799,s145,23
673799,s146,21
673799,s148,23
673799,s151,29
673799,s152,27
673799,s128,29
673799,s130,21
673799,s132,19
673799,s140,27
673799,s134,23
673799,s136,23
673799,s139,21
673799,s155,23
673799,s127,25
673800,s162,25
673800,s127,26
673800,s128,19
673800,s131,22
673800,s136,20
673800,s137,24
673800,s138,19
673800,s141,26
673800,s142,22
673800,s143,30
673800,s144,20
673800,s151,25
673800,s152,27
673800,s155,26
673800,s153,22
673800,s154,24
673801,s160,30
673801,s156,29
673801,s154,19
673801,s153,27
673801,s147,24
673801,s144,21
673801,s141,22
673801,s140,24
673801,s134,24
673801,s132,29
673801,s130,28
673801,s162,29
673801,s143,26
673802,s133,25
673802,s127,28
673802,s128,30
673802,s129,23
673802,s135,23
673802,s136,27
673802,s137,27
673802,s138,30
673802,s139,19
673803,s128,19
673803,s127,23
673803,s139,25
673803,s137,19
673803,s136,20
673803,s135,24
673803,s134,25
673803,s132,24
673803,s131,19
673803,s130,20
673803,s129,25
673803,s138,21
673804,s149,29
673804,s126,27
673804,s147,23
673804,s144,18
673804,s142,21
673804,s141,25
673804,s137,24
673804,s136,24
673804,s130,26
673804,s148,26
673804,s129,20
673805,s138,25
673805,s139,28
673805,s153,21
673805,s140,30
673805,s141,26
673805,s142,18
673805,s143,18
673805,s147,21
673805,s145,29
673805,s146,30
673805,s137,26
673805,s148,23
673805,s149,19
673805,s150,25
673805,s151,28
673805,s152,20
673805,s144,24
673805,s136,21
673805,s132,23
673805,s134,28
673805,s135,30
673805,s133,26
673805,s131,18
673805,s130,27
673805,s129,18
673805,s128,22
673805,s154,30
673805,s156,23
673805,s127,27
673805,s126,24
673805,s155,30
673805,s157,24
673805,s158,21
673805,s159,22
673805,s160,21
673805,s161,28
673805,s162,24
673806,s126,20
673806,s127,20
673806,s138,24
673806,s134,29
673806,s128,18
673806,s140,27
673807,s162,30
673807,s161,23
673807,s160,30
673807,s159,19
673807,s158,21
673807,s156,27
673807,s140,23
673807,s150,20
673807,s149,20
673807,s148,24
673807,s146,30
673807,s142,26
673807,s139,27
673807,s137,24
673807,s136,21
673807,s131,25
673807,s130,26
673807,s128,20
673807,s151,26
673807,s154,20
673808,s126,25
673808,s131,22
673808,s136,28
673808,s138,18
673808,s140,21
673808,s143,19
673808,s145,24
673808,s147,20
673808,s148,29
673808,s129,30
673809,s151,24
673809,s126,18
673809,s128,28
673809,s162,24
673809,s160,26
673809,s157,24
673809,s156,28
673809,s153,27
673809,s152,25
673809,s150,27
673809,s148,30
673809,s145,30
673809,s142,23
673809,s140,22
673809,s139,24
673809,s138,20
673809,s130,26
673809,s131,23
673809,s132,28
673809,s154,18
673809,s133,23
673809,s137,25
673810,s138,21
673810,s135,19
673810,s155,25
673810,s140,27
673810,s142,27
673810,s143,24
673810,s144,26
673810,s161,27
673810,s160,22
673810,s132,23
673810,s159,27
673810,s146,22
673810,s147,18
673810,s148,27
673810,s149,24
673810,s150,29
673810,s151,27
673810,s152,30
673810,s154,20
673810,s145,28
673810,s131,28
673810,s158,30
673810,s128,28
673810,s127,19
673810,s126,25
673810,s129,21
673811,s126,26
673811,s128,24
673811,s131,29
673811,s132,21
673811,s133,21
673811,s127,29
673811,s135,28
673811,s134,25
673811,s136,24
673812,s126,25
673812,s139,29
673812,s138,30
673812,s137,29
673812,s136,19
673812,s135,21
673812,s134,22
673812,s133,29
673812,s132,27
673812,s130,19
673812,s129,28
673812,s128,23
673812,s160,28
673812,s161,28
673812,s162,30
673812,s127,20
673812,s131,30
673812,s146,29
673812,s158,26
673812,s140,21
673812,s141,19
673812,s142,25
673812,s143,19
673812,s144,27
673812,s145,25
673812,s159,30
673812,s157,19
673812,s156,29
673812,s155,23
673812,s147,30
673812,s153,22
673812,s152,30
673812,s151,29
673812,s150,18
673812,s149,30
673812,s148,29
673812,s154,26
673813,s158,25
673813,s147,23
673813,s148,18
673813,s149,18
673813,s150,18
673813,s151,20
673813,s152,19
673813,s153,29
673813,s154,30
673813,s155,28
673813,s156,18
673813,s157,19
673813,s126,30
673813,s159,30
673813,s160,18
673813,s161,18
673813,s162,19
673813,s140,28
673813,s139,19
673813,s138,24
673813,s137,21
673813,s136,25
673813,s135,23
673813,s146,24
673813,s134,26
673813,s132,29
673813,s131,28
673813,s130,18
673813,s129,24
673813,s128,28
673813,s127,28
673813,s133,21
673813,s141,23
673813,s145,24
673813,s143,30
673813,s142,22
673813,s144,29
673814,s140,26
673814,s132,30
673814,s134,30
673814,s133,28
673814,s129,18
673814,s127,28
673814,s126,20
673814,s136,29
673815,s137,20
673815,s134,28
673815,s133,23
673815,s138,29
673815,s126,25
673815,s132,27
673815,s131,26
673815,s127,28
673815,s140,29
673816,s155,19
673816,s159,28
673816,s153,26
673816,s127,30
673816,s158,27
673816,s135,20
673816,s152,25
673816,s151,21
673816,s146,18
673816,s133,18
673816,s147,19
673816,s143,28
673816,s140,27
673816,s139,29
673816,s138,19
673816,s144,26
673817,s137,25
673817,s148,27
673817,s146,23
673817,s142,30
673817,s141,19
673817,s139,19
673817,s136,27
673817,s133,22
673817,s134,29
673817,s135,21
673817,s129,29
673818,s138,23
673818,s137,28
673818,s136,25
673818,s135,20
673818,s129,19
673818,s133,27
673818,s127,26
673819,s139,18
673819,s150,29
673819,s153,28
673819,s156,24
673819,s159,21
673819,s144,25
673819,s143,23
673819,s162,27
673819,s142,23
673819,s137,30
673819,s129,28
673819,s135,30
673819,s126,22
673819,s136,30
673819,s127,28
673819,s133,22
673819,s131,29
673820,s146,20
673820,s130,27
673820,s126,23
673820,s144,18
673820,s140,22
673820,s139,20
673820,s133,20
673820,s145,29
673820,s132,25
673820,s160,23
673820,s162,20
673820,s148,20
673820,s151,19
673820,s152,26
673820,s131,19
673820,s155,18
673820,s156,28
673820,s159,30
673820,s154,23
673820,s147,26
673821,s126,19
673821,s128,27
673821,s130,28
673821,s131,27
673821,s140,28
673822,s127,24
673822,s126,30
673822,s158,29
673822,s162,24
673822,s161,22
673822,s157,23
673822,s156,22
673822,s154,30
673822,s152,28
673822,s151,28
673822,s148,18
673822,s147,26
673822,s144,30
673822,s150,24
673822,s142,24
673822,s139,18
673822,s138,29
673822,s136,28
673822,s134,25
673822,s132,20
673822,s131,21
673822,s143,28
673822,s129,28
673822,s128,25
673823,s146,30
673823,s148,19
673823,s161,27
673823,s154,18
673823,s145,25
673823,s150,18
673823,s141,27
673823,s135,18
673823,s134,25
673823,s133,25
673823,s132,24
673823,s129,24
673823,s126,27
673824,s141,26
673824,s145,28
673824,s144,30
673824,s142,23
673824,s147,18
673824,s149,25
673824,s140,20
673824,s138,19
673824,s133,22
673824,s128,29
673824,s126,23
673824,s139,30
673825,s152,26
673825,s127,22
673825,s130,29
673825,s161,27
673825,s159,28
673825,s158,29
673825,s157,25
673825,s155,20
673825,s153,29
673825,s151,24
673825,s135,24
673825,s136,24
673825,s147,20
673825,s146,23
673825,s145,28
673825,s144,26
673825,s143,25
673825,s141,20
673825,s150,29
673825,s138,28
673825,s139,22
673826,s143,23
673826,s144,27
673826,s146,30
673826,s147,19
673826,s140,19
673826,s142,20
673826,s134,23
673826,s135,25
673826,s133,26
673826,s130,22
673826,s129,26
673826,s127,30
673826,s136,21
673826,s141,28
673827,s148,23
673827,s143,18
673827,s127,28
673827,s126,22
673827,s149,30
673827,s141,21
673827,s142,21
673827,s138,24
673827,s137,25
673827,s130,23
673827,s139,23
673828,s126,29
673828,s137,23
673828,s127,24
673828,s128,28
673828,s131,30
673828,s132,23
673828,s133,25
673828,s134,25
673828,s149,22
673828,s159,28
673828,s152,20
673828,s155,30
673828,s160,27
673828,s162,30
673828,s150,18
673828,s139,20
673829,s126,27
673829,s127,22
673829,s128,20
673829,s136,30
673829,s140,28
673829,s133,23
673830,s134,27
673830,s129,24
673830,s160,24
673830,s158,25
673830,s157,22
673830,s156,20
673830,s155,21
673830,s152,19
673830,s149,18
673830,s148,29
673830,s147,28
673830,s144,26
673830,s142,23
673830,s140,20
673830,s139,24
673830,s138,24
673830,s136,20
673830,s135,25
673830,s127,30
673830,s126,30
673830,s131,26
673831,s146,23
673831,s157,18
673831,s156,29
673831,s155,23
673831,s154,25
673831,s153,29
673831,s152,22
673831,s126,29
673831,s127,19
673831,s128,23
673831,s129,20
673831,s130,21
673831,s131,28
673831,s132,24
673831,s133,18
673831,s134,30
673831,s135,22
673831,s136,29
673831,s147,27
673831,s148,19
673831,s144,28
673831,s143,30
673831,s142,26
673831,s158,19
673831,s145,20
673831,s149,20
673831,s151,23
673831,s141,18
673831,s140,19
673831,s139,19
673831,s138,27
673831,s137,24
673831,s150,27
673831,s159,22
673831,s161,21
673831,s160,25
673831,s162,22
673832,s153,19
673832,s154,30
673832,s147,19
673832,s155,29
673832,s156,21
673832,s151,23
673832,s150,20
673832,s149,23
673832,s148,18
673832,s152,27
673832,s145,21
673832,s144,20
673832,s162,18
673832,s126,30
673832,s127,20
673832,s128,21
673832,s129,22
673832,s130,19
673832,s131,23
673832,s132,30
673832,s133,20
673832,s134,25
673832,s135,19
673832,s136,24
673832,s137,18
673832,s138,29
673832,s139,30
673832,s140,27
673832,s141,24
673832,s142,22
673832,s143,29
673832,s146,29
673832,s158,29
673832,s157,24
673832,s159,22
673832,s160,18
673832,s161,22
673833,s132,26
673833,s133,26
673833,s130,18
673833,s135,28
673833,s153,18
673833,s138,21
673833,s154,30
673833,s155,23
673833,s156,18
673833,s141,25
673833,s152,23
673833,s143,27
673833,s144,30
673833,s146,29
673833,s148,23
673833,s150,25
673833,s157,20
673833,s136,22
673833,s161,22
673834,s128,18
673834,s130,27
673834,s140,24
673834,s137,28
673834,s138,28
673834,s151,29
673834,s134,24
673834,s160,23
673835,s155,25
673835,s154,28
673835,s153,30
673835,s126,29
673835,s151,29
673835,s138,24
673835,s137,24
673835,s136,28
673835,s135,22
673835,s134,29
673835,s133,28
673835,s132,18
673835,s131,23
673835,s130,26
673835,s129,25
673835,s128,21
673835,s127,30
673835,s140,24
673835,s141,27
673835,s142,25
673835,s143,19
673835,s144,23
673835,s145,30
673835,s146,20
673835,s147,21
673835,s148,25
673835,s149,20
673835,s150,29
673835,s152,18
673835,s156,26
673835,s159,21
673835,s158,29
673835,s157,24
673835,s160,29
673835,s161,27
673835,s162,20
673835,s139,18
673836,s127,23
673836,s126,18
673836,s130,28
673836,s131,18
673836,s132,19
673836,s134,20
673836,s138,30
673836,s141,18
673836,s142,25
673836,s145,26
673836,s147,20
673836,s136,18
673837,s142,18
673837,s129,27
673837,s130,23
673837,s131,21
673837,s132,26
673837,s141,28
673837,s140,19
673837,s139,21
673837,s138,19
673837,s128,29
673837,s137,22
673837,s135,22
673837,s134,21
673837,s133,24
673837,s136,24
673837,s127,18
673837,s126,24
673837,s146,20
673837,s153,18
673837,s154,21
673837,s155,25
673837,s156,19
673837,s157,27
673837,s158,19
673837,s159,22
673837,s160,27
673837,s161,25
673837,s162,23
673837,s144,29
673837,s145,27
673837,s152,24
673837,s151,20
673837,s150,29
673837,s149,22
673837,s148,22
673837,s147,24
673837,s143,24
673838,s126,19
673838,s135,30
673838,s140,24
673838,s130,22
673838,s129,22
673838,s133,21
673839,s162,26
673839,s146,30
673839,s150,29
673839,s151,30
673839,s152,28
673839,s153,18
673839,s157,20
673839,s158,22
673839,s159,23
673839,s160,20
673839,s149,26
673839,s145,23
673839,s134,27
673839,s139,29
673839,s138,30
673839,s137,18
673839,s136,30
673839,s141,26
673839,s135,18
673839,s133,19
673839,s143,30
673839,s144,22
673839,s129,20
673839,s126,23
673839,s132,25
673840,s129,19
673840,s140,20
673840,s139,18
673840,s130,18
673840,s136,27
673840,s126,28
673840,s127,20
673840,s128,19
673840,s138,28
673841,s140,24
673841,s127,28
673841,s130,25
673841,s131,18
673841,s133,29
673841,s134,21
673841,s136,28
673841,s139,27
673841,s141,24
673841,s144,18
673841,s145,27
673842,s143,23
673842,s128,26
673842,s131,24
673842,s132,26
673842,s133,18
673842,s135,25
673842,s161,21
673842,s160,27
673842,s158,19
673842,s157,19
673842,s153,25
673842,s152,20
673842,s151,24
673842,s146,29
673842,s139,19
673842,s144,19
673842,s142,22
673842,s145,23
673842,s141,20
673842,s162,23
673843,s127,24
673843,s149,30
673843,s148,18
673843,s144,23
673843,s141,22
673843,s142,30
673843,s135,27
673843,s133,28
673843,s132,29
673843,s129,21
673843,s128,23
673843,s138,23
673844,s132,22
673844,s126,27
673844,s129,27
673844,s135,29
673844,s146,20
673844,s139,26
673844,s142,19
673844,s143,25
673844,s144,27
673844,s149,27
673844,s147,29
673844,s138,26
673845,s126,26
673845,s132,24
673845,s147,28
673845,s159,20
673845,s156,26
673845,s154,28
673845,s151,27
673845,s128,21
673845,s146,19
673845,s145,18
673845,s160,18
673845,s142,18
673845,s141,24
673845,s140,19
673845,s138,29
673845,s136,27
673845,s133,24
673845,s143,25
673846,s151,20
673846,s150,27
673846,s149,28
673846,s148,20
673846,s147,28
673846,s146,21
673846,s145,21
673846,s144,20
673846,s135,28
673846,s142,26
673846,s141,30
673846,s140,30
673846,s139,27
673846,s138,22
673846,s137,18
673846,s136,25
673846,s152,27
673846,s143,27
673846,s153,27
673846,s128,19
673846,s155,23
673846,s162,18
673846,s156,20
673846,s157,30
673846,s158,30
673846,s159,25
673846,s160,24
673846,s161,30
673846,s154,21
673846,s126,27
673846,s129,22
673846,s130,23
673846,s131,26
673846,s132,27
673846,s133,20
673846,s134,19
673846,s127,27
673847,s148,20
673847,s143,26
673847,s142,21
673847,s141,18
673847,s140,30
673847,s139,27
673847,s138,20
673847,s155,24
673847,s136,22
673847,s135,27
673847,s134,29
673847,s133,28
673847,s132,26
673847,s131,20
673847,s130,30
673847,s149,29
673847,s137,18
673847,s162,19
673847,s144,27
673847,s156,30
673847,s129,26
673847,s157,28
673847,s158,18
673847,s159,27
673847,s154,18
673847,s153,26
673847,s150,24
673847,s160,19
673847,s161,24
673847,s147,18
673847,s146,19
673847,s145,23
673847,s152,18
673847,s151,25
673847,s127,19
673847,s128,23
673847,s126,22
673848,s157,20
673848,s158,20
673848,s152,30
673848,s151,18
673848,s145,23
673848,s143,28
673848,s139,25
673848,s138,26
673848,s135,19
673848,s134,23
673848,s131,19
673848,s130,27
673848,s129,25
673848,s128,19
673848,s142,18
673848,s133,24
673848,s154,20
673848,s156,28
673849,s137,22
673849,s127,28
673849,s129,20
673849,s130,19
673849,s131,29
673849,s132,20
673849,s133,21
673850,s133,19
673850,s134,26
673850,s137,26
673850,s158,29
673850,s162,19
673850,s141,22
673850,s126,23
673850,s139,26
673850,s159,18
673850,s142,22
673850,s153,28
673850,s155,29
673850,s154,19
673850,s151,28
673850,s150,25
673850,s149,24
673850,s148,20
673850,s146,27
673850,s144,23
673850,s157,30
673851,s139,23
673851,s135,23
673851,s138,21
673851,s131,22
673851,s130,19
673851,s128,20
673851,s133,21
673852,s138,23
673852,s137,20
673852,s139,25
673852,s134,21
673852,s132,19
673852,s142,22
673852,s143,19
673852,s144,30
673852,s129,28
673852,s126,27
673852,s146,29
673852,s136,30
673853,s132,23
673853,s133,29
673853,s148,21
673853,s149,23
673853,s150,20
673853,s158,28
673853,s160,27
673853,s161,29
673853,s128,24
673853,s138,27
673853,s140,19
673853,s143,28
673853,s144,18
673853,s145,24
673853,s157,23
673853,s131,22
673854,s133,22
673854,s127,29
673854,s128,19
673854,s131,26
673854,s132,21
673854,s136,29
673854,s137,28
673855,s143,29
673855,s158,28
673855,s145,24
673855,s156,18
673855,s151,29
673855,s150,20
673855,s149,21
673855,s147,22
673855,s153,26
673855,s126,23
673855,s146,28
673855,s138,30
673855,s142,19
673855,s137,21
673855,s135,18
673855,s141,19
673855,s132,25
673855,s129,22
673855,s128,21
673855,s127,23
673855,s134,23
673856,s147,28
673856,s145,21
673856,s144,20
673856,s140,26
673856,s137,21
673856,s134,24
673856,s131,19
673856,s130,24
673856,s127,25
673856,s126,29
673856,s135,19
673857,s126,27
673857,s131,29
673857,s140,18
673857,s133,25
673857,s134,29
673857,s135,18
673857,s152,26
673857,s154,27
673857,s159,28
673857,s141,25
673857,s143,30
673857,s144,23
673857,s148,22
673857,s160,25
673857,s161,18
673857,s150,27
673857,s132,27
673857,s149,25
673857,s130,28
673858,s150,28
673858,s159,27
673858,s158,24
673858,s156,22
673858,s154,24
673858,s153,20
673858,s160,23
673858,s149,28
673858,s148,30
673858,s147,27
673858,s162,22
673858,s145,29
673858,s141,20
673858,s140,30
673858,s139,25
673858,s138,20
673858,s136,23
673858,s133,22
673858,s129,26
673858,s146,21
673859,s139,19
673859,s138,28
673859,s132,27
673859,s131,21
673859,s127,28
673859,s126,24
673860,s158,28
673860,s160,27
673860,s140,25
673860,s156,22
673860,s152,18
673860,s162,30
673860,s150,18
673860,s128,27
673860,s131,28
673860,s132,21
673860,s133,22
673860,s139,24
673860,s149,23
673860,s141,29
673860,s144,29
673860,s146,20
673860,s147,29
673861,s129,21
673861,s134,18
673861,s126,21
673861,s131,23
673861,s130,25
673861,s128,25
673861,s143,30
673861,s154,28
673861,s133,28
673861,s157,21
673861,s153,29
673861,s152,25
673861,s148,21
673861,s146,21
673861,s144,19
673861,s160,26
673861,s162,18
673861,s158,23
673861,s159,24
673862,s135,22
673862,s139,27
673862,s138,24
673862,s130,28
673862,s129,20
673862,s140,28
673862,s128,20
673862,s126,25
673862,s141,25
673862,s142,28
673862,s143,26
673863,s136,29
673863,s138,30
673863,s139,25
673863,s135,21
673863,s127,27
673863,s132,29
673863,s131,19
673863,s126,26
673863,s129,28
673864,s127,18
673864,s126,21
673864,s131,27
673864,s130,19
673864,s132,27
673864,s133,23
673864,s134,18
673864,s135,26
673864,s137,20
673864,s138,26
673864,s140,26
673864,s142,18
673864,s144,26
673865,s128,23
673865,s146,20
673865,s132,29
673865,s133,27
673865,s134,30
673865,s135,24
673865,s136,21
673865,s138,20
673865,s139,23
673865,s141,30
673865,s143,20
673865,s145,23
673865,s147,30
673865,s129,18
673866,s154,25
673866,s155,19
673866,s162,24
673866,s160,30
673866,s159,29
673866,s158,23
673866,s153,22
673866,s152,25
673866,s150,20
673866,s147,20
673866,s151,28
673866,s143,29
673866,s142,30
673866,s141,27
673866,s137,18
673866,s132,22
673866,s130,26
673866,s129,22
673866,s127,20
673866,s144,18
673867,s157,20
673867,s153,20
673867,s154,26
673867,s155,19
673867,s156,30
673867,s158,23
673867,s160,24
673867,s161,21
673867,s162,28
673867,s152,23
673867,s130,24
673867,s159,22
673867,s151,21
673867,s150,26
673867,s149,24
673867,s142,21
673867,s143,25
673867,s144,20
673867,s145,18
673867,s146,28
673867,s147,26
673867,s148,26
673867,s137,18
673867,s126,20
673867,s141,24
673867,s140,26
673867,s139,24
673867,s138,18
673867,s128,20
673867,s127,30
673867,s129,24
673867,s131,18
673867,s136,20
673867,s135,29
673867,s134,26
673867,s132,20
673867,s133,26
673868,s127,30
673868,s129,20
673868,s151,20
673868,s149,20
673868,s126,22
673868,s148,21
673868,s147,30
673868,s141,25
673868,s140,24
673868,s138,25
673868,s134,19
673868,s133,21
673868,s153,22
673868,s155,26
673868,s130,18
673868,s159,20
673868,s161,19
673868,s131,18
673868,s158,19
673869,s154,22
673869,s153,21
673869,s151,24
673869,s150,18
673869,s144,28
673869,s149,22
673869,s145,20
673869,s146,19
673869,s148,29
673869,s147,23
673869,s152,24
673869,s160,24
673869,s156,27
673869,s157,22
673869,s158,27
673869,s159,26
673869,s161,22
673869,s162,22
673869,s129,30
673869,s143,23
673869,s128,28
673869,s127,20
673869,s126,19
673869,s155,30
673869,s142,24
673869,s140,22
673869,s141,24
673869,s139,25
673869,s138,30
673869,s137,24
673869,s136,24
673869,s135,18
673869,s134,23
673869,s133,19
673869,s132,29
673869,s131,27
673869,s130,26
673870,s128,25
673870,s126,23
673870,s130,19
673870,s135,18
673870,s137,25
673870,s129,18
673870,s138,30
673871,s137,26
673871,s127,21
673871,s129,20
673871,s131,26
673871,s149,25
673871,s143,20
673871,s142,24
673871,s133,19
673871,s138,27
673871,s135,23
673871,s141,21
673872,s126,19
673872,s158,26
673872,s162,30
673872,s148,29
673872,s147,23
673872,s142,21
673872,s140,30
673872,s145,23
673872,s131,22
673872,s130,20
673872,s128,30
673872,s127,30
673872,s136,18
673873,s147,24
673873,s155,19
673873,s154,25
673873,s157,21
673873,s152,22
673873,s148,21
673873,s144,27
673873,s138,20
673873,s133,23
673873,s129,29
673873,s128,24
673873,s140,30
673873,s142,24
673873,s158,22
673873,s134,30
673873,s161,27
673873,s137,19
673873,s136,21
673874,s148,24
673874,s160,22
673874,s158,26
673874,s151,21
673874,s154,24
673874,s126,26
673874,s130,21
673874,s132,27
673874,s131,30
673874,s135,18
673874,s138,21
673874,s139,27
673874,s142,24
673874,s143,21
673874,s144,21
673874,s147,27
673874,s134,20
673875,s126,27
673875,s139,25
673875,s128,23
673875,s134,20
673875,s133,25
673875,s135,30
673875,s136,30
673875,s138,21
673875,s130,22
673876,s141,23
673876,s128,21
673876,s130,28
673876,s133,29
673876,s134,18
673876,s135,26
673876,s136,19
673876,s137,30
673876,s138,21
673876,s140,22
673876,s144,26
673876,s126,28
673876,s146,19
673876,s148,24
673876,s149,21
673876,s145,23
673877,s160,27
673877,s157,24
673877,s155,23
673877,s153,26
673877,s152,20
673877,s151,19
673877,s150,30
673877,s149,19
673877,s144,26
673877,s142,29
673877,s139,21
673877,s137,21
673877,s133,19
673877,s134,30
673877,s135,27
673877,s131,22
673877,s128,21
673877,s143,22
673877,s132,22
673877,s130,28
673877,s154,30
673877,s156,30
673877,s158,25
673877,s159,29
673877,s127,24
673877,s126,23
673877,s161,20
673877,s162,21
673877,s129,22
673877,s136,19
673877,s138,30
673877,s140,20
673877,s141,29
673877,s145,29
673877,s146,22
673877,s147,22
673877,s148,27
673878,s126,20
673878,s127,18
673878,s155,18
673878,s145,29
673878,s144,28
673878,s143,24
673878,s142,23
673878,s141,20
673878,s140,29
673878,s139,26
673878,s138,23
673878,s137,29
673878,s146,20
673878,s136,22
673878,s134,19
673878,s133,25
673878,s132,23
673878,s131,21
673878,s130,24
673878,s129,19
673878,s128,29
673878,s135,18
673878,s147,21
673878,s148,26
673878,s149,24
673878,s154,26
673878,s153,28
673878,s160,30
673878,s159,24
673878,s158,28
673878,s157,27
673878,s156,28
673878,s152,22
673878,s151,29
673878,s150,27
673878,s162,27
673878,s161,18
673879,s147,29
673879,s149,26
673879,s153,29
673879,s154,28
673879,s162,27
673879,s158,20
673879,s160,24
673879,s145,28
673879,s157,26
673879,s144,27
673879,s156,29
673879,s139,26
673879,s138,20
673879,s136,26
673879,s135,18
673879,s134,19
673879,s130,20
673879,s127,29
673879,s126,23
673879,s140,29
673879,s137,19
673880,s126,18
673880,s127,26
673880,s133,28
673880,s149,21
673880,s147,27
673880,s144,22
673880,s143,26
673880,s142,24
673880,s146,26
673880,s140,30
673880,s137,30
673880,s134,22
673880,s141,27
673880,s128,30
673881,s141,30
673881,s160,21
673881,s147,22
673881,s152,22
673881,s153,22
673881,s154,27
673881,s157,28
673881,s158,23
673881,s161,19
673881,s133,25
673881,s137,28
673881,s126,28
673881,s136,30
673881,s127,25
673881,s140,21
673881,s130,26
673881,s131,24
673881,s132,19
673881,s128,26
673882,s131,27
673882,s132,23
673882,s133,28
673882,s134,24
673882,s136,30
673882,s137,26
673882,s138,18
673882,s139,24
673882,s140,22
673882,s141,24
673882,s135,19
673882,s129,23
673882,s153,30
673882,s152,27
673882,s151,25
673882,s150,27
673882,s149,22
673882,s148,22
673882,s147,18
673882,s146,29
673882,s145,21
673882,s144,21
673882,s154,19
673882,s143,21
673882,s126,23
673882,s127,24
673882,s128,28
673882,s142,28
673882,s130,30
673882,s155,18
673882,s157,30
673882,s162,23
673882,s161,21
673882,s160,18
673882,s159,27
673882,s158,27
673882,s156,29
673883,s140,30
673883,s146,27
673883,s145,20
673883,s144,20
673883,s141,18
673883,s139,26
673883,s126,29
673883,s135,29
673883,s134,19
673883,s129,28
673883,s128,28
673883,s127,29
673883,s148,26
673883,s137,26
673884,s126,21
673884,s132,22
673884,s131,28
673884,s161,28
673884,s160,26
673884,s158,25
673884,s157,29
673884,s156,22
673884,s130,25
673884,s152,23
673884,s151,19
673884,s154,28
673884,s142,24
673884,s140,19
673884,s138,27
673884,s137,27
673884,s136,19
673884,s135,18
673884,s134,22
673884,s133,22
673884,s146,20
673884,s148,27
673885,s156,24
673885,s158,19
673885,s145,21
673885,s147,28
673885,s151,18
673885,s155,19
673885,s132,23
673885,s128,21
673885,s130,29
673885,s131,25
673885,s134,28
673885,s136,27
673885,s137,29
673885,s138,25
673885,s161,20
673885,s140,25
673885,s127,23
673885,s162,20
673885,s142,20
673885,s143,22
673886,s147,26
673886,s151,26
673886,s159,29
673886,s158,21
673886,s157,30
673886,s154,25
673886,s152,19
673886,s126,23
673886,s127,26
673886,s128,24
673886,s161,26
673886,s135,29
673886,s137,28
673886,s138,29
673886,s139,22
673886,s140,23
673886,s142,21
673886,s143,26
673886,s144,19
673886,s145,19
673886,s146,28
673886,s132,22
673887,s146,23
673887,s143,27
673887,s139,21
673887,s138,28
673887,s136,25
673887,s134,27
673887,s133,26
673887,s131,30
673887,s130,22
673887,s128,24
673887,s127,19
673887,s135,24
673888,s127,30
673888,s130,18
673888,s132,18
673888,s135,24
673888,s136,29
673889,s138,26
673889,s139,22
673889,s134,20
673889,s131,21
673889,s136,21
673889,s126,28
673890,s159,18
673890,s155,19
673890,s150,28
673890,s146,28
673890,s145,24
673890,s144,19
673890,s149,25
673890,s140,26
673890,s139,22
673890,s136,20
673890,s135,23
673890,s133,27
673890,s131,29
673890,s130,27
673890,s143,23
673891,s149,24
673891,s162,22
673891,s161,26
673891,s159,20
673891,s157,20
673891,s155,19
673891,s154,28
673891,s148,18
673891,s138,21
673891,s144,25
673891,s126,30
673891,s145,25
673891,s128,26
673891,s130,18
673891,s160,20
673891,s137,29
673891,s140,27
673891,s143,30
673891,s133,30
673892,s126,24
673892,s128,28
673892,s133,20
673892,s136,23
673892,s138,18
673892,s140,18
673892,s127,23
673893,s160,27
673893,s151,20
673893,s127,28
673893,s131,28
673893,s133,29
673893,s136,23
673893,s137,25
673893,s139,30
673893,s141,25
673893,s142,26
673893,s149,19
673893,s152,26
673893,s155,18
673893,s157,19
673894,s143,20
673894,s145,25
673894,s146,29
673894,s127,22
673894,s155,24
673894,s142,19
673894,s153,23
673894,s139,19
673894,s162,27
673894,s137,20
673894,s134,27
673894,s131,19
673894,s130,29
673894,s129,25
673894,s156,20
673894,s126,23
673894,s138,26
673895,s137,21
673895,s138,19
673895,s139,18
673895,s127,22
673895,s134,27
673895,s133,26
673895,s144,19
673895,s143,21
673895,s140,18
673896,s131,30
673896,s136,23
673896,s126,29
673896,s127,20
673896,s129,26
673897,s144,30
673897,s143,25
673897,s126,18
673897,s127,29
673897,s128,19
673897,s129,26
673897,s130,18
673897,s146,23
673897,s132,24
673897,s145,28
673897,s142,22
673897,s141,23
673897,s131,27
673897,s140,30
673897,s138,19
673897,s137,24
673897,s136,29
673897,s135,18
673897,s134,27
673897,s133,27
673897,s139,20
673897,s148,26
673897,s155,24
